nom_modele,performance,fairness_accuracy,fairness_disparate_impact,interpretability,privacy
credit_amount duration_in_month housing installment_as_income_perc other_debtors other_installment_plans property savings sex telephone,0.669047619047619,0.0837842712842713,0.738325281803543,-10.0,-4.0
age credit_amount credit_history duration_in_month foreign_worker housing installment_as_income_perc other_debtors people_under_maintenance personal._status present_emp_since present_res_since purpose,0.681666666666667,0.1325056799740348,0.720968629609246,-13.0,-7.0
account_check_status credit_history credits_this_bank housing job other_debtors other_installment_plans personal._status present_emp_since present_res_since property purpose,0.695238095238095,0.1703572912339011,0.663349048367383,-12.0,-6.0
account_check_status age credit_history credits_this_bank duration_in_month housing installment_as_income_perc job other_installment_plans people_under_maintenance present_emp_since present_res_since purpose sex,0.707857142857143,0.24152262831508092,0.876254180602007,-14.0,-7.0
age credit_amount credits_this_bank job other_debtors personal._status present_emp_since property purpose savings sex telephone,0.676428571428571,0.1863774156877605,0.605032648510909,-12.0,-7.0
credit_amount foreign_worker installment_as_income_perc other_debtors other_installment_plans personal._status present_emp_since present_res_since property savings telephone,0.685238095238095,0.308407888407889,0.616412572934312,-11.0,-6.0
age credit_amount credit_history credits_this_bank duration_in_month foreign_worker housing installment_as_income_perc other_installment_plans people_under_maintenance personal._status present_emp_since property purpose sex,0.680238095238095,0.1518885486098605,0.813664596273292,-15.0,-8.0
account_check_status credit_history credits_this_bank duration_in_month foreign_worker job other_debtors other_installment_plans people_under_maintenance personal._status present_res_since sex,0.700416666666667,0.0433488756003969,0.741962352157255,-12.0,-6.0
account_check_status credit_amount duration_in_month foreign_worker housing job other_debtors people_under_maintenance personal._status present_emp_since present_res_since property purpose,0.693333333333333,0.15104679802955698,0.791062801932367,-13.0,-8.0
account_check_status credit_amount credits_this_bank foreign_worker housing installment_as_income_perc other_debtors other_installment_plans present_emp_since present_res_since property savings telephone,0.721071428571429,0.2449904311606441,0.949275362318841,-13.0,-6.0
account_check_status age credits_this_bank duration_in_month housing job other_debtors personal._status present_res_since sex telephone,0.679404761904762,-0.0511222053775246,0.727104532839963,-11.0,-7.0
account_check_status age credit_amount credit_history credits_this_bank duration_in_month housing job personal._status present_emp_since present_res_since property savings,0.717857142857143,0.056099842728097093,0.717744786143514,-13.0,-7.0
account_check_status credit_amount duration_in_month foreign_worker housing installment_as_income_perc job other_installment_plans present_res_since property purpose savings sex,0.700714285714286,0.27797461159530074,0.83452779104953,-13.0,-6.0
credit_history credits_this_bank duration_in_month foreign_worker housing installment_as_income_perc job other_debtors other_installment_plans people_under_maintenance personal._status present_res_since property purpose savings sex,0.692023809523809,0.18247772202443752,0.826221148684917,-16.0,-8.0
account_check_status age credit_amount credit_history credits_this_bank duration_in_month housing installment_as_income_perc job other_debtors other_installment_plans personal._status present_emp_since present_res_since property savings sex telephone,0.741547619047619,0.079288575409265,0.767091201873811,-18.0,-9.0
credit_amount credits_this_bank duration_in_month foreign_worker installment_as_income_perc other_debtors people_under_maintenance personal._status present_res_since savings telephone,0.680714285714286,0.414258195115581,0.646759038063386,-11.0,-5.0
account_check_status credits_this_bank duration_in_month installment_as_income_perc other_debtors people_under_maintenance personal._status present_emp_since sex telephone,0.710892857142857,0.0193732193732195,0.759420289855072,-10.0,-5.0
account_check_status age duration_in_month other_debtors other_installment_plans people_under_maintenance present_emp_since present_res_since sex telephone,0.694047619047619,0.1038247072378065,0.720139930034983,-10.0,-6.0
age credit_amount credit_history credits_this_bank duration_in_month foreign_worker housing present_emp_since present_res_since property purpose savings sex telephone,0.713095238095238,0.2795497912939775,0.65816425120773,-14.0,-8.0
credit_history duration_in_month foreign_worker housing job other_installment_plans personal._status present_res_since property savings telephone,0.669642857142857,0.0604428795802482,0.661292949031102,-11.0,-7.0
account_check_status duration_in_month foreign_worker housing job people_under_maintenance personal._status property purpose sex,0.678333333333333,0.10887223303472411,0.801610305958132,-10.0,-7.0
account_check_status credit_history credits_this_bank foreign_worker installment_as_income_perc job other_debtors property savings sex telephone,0.739880952380952,0.08327188053999621,0.80248020319737,-11.0,-5.0
credits_this_bank duration_in_month present_emp_since present_res_since property savings,0.683869047619048,0.2299395919213921,0.887366099558916,-6.0,-3.0
credit_history credits_this_bank foreign_worker installment_as_income_perc other_installment_plans personal._status purpose savings sex,0.722678571428571,0.2168583535108955,0.675755342667649,-9.0,-3.0
account_check_status age installment_as_income_perc job present_emp_since purpose savings telephone,0.684880952380952,0.1930039725705358,0.897963180571876,-8.0,-4.0
age credit_amount credit_history duration_in_month housing installment_as_income_perc savings sex telephone,0.7125,0.1001251716062346,0.786542443064182,-9.0,-4.0
account_check_status credit_history duration_in_month foreign_worker installment_as_income_perc job other_debtors other_installment_plans people_under_maintenance present_res_since property sex telephone,0.716428571428571,0.0999071084177468,0.787696577243293,-13.0,-7.0
account_check_status age credit_amount credits_this_bank foreign_worker housing installment_as_income_perc job other_debtors other_installment_plans people_under_maintenance sex,0.676309523809524,0.2244817927170865,0.860676328502415,-12.0,-6.0
age credit_history duration_in_month housing other_installment_plans personal._status present_emp_since savings sex,0.690238095238095,0.0031361231361231034,0.531594202898551,-9.0,-5.0
account_check_status age credit_history credits_this_bank duration_in_month housing personal._status present_res_since property purpose,0.707738095238095,-0.1709325396825394,0.830615942028986,-10.0,-5.0
account_check_status credits_this_bank duration_in_month foreign_worker housing job other_installment_plans personal._status present_emp_since present_res_since property purpose savings sex telephone,0.702023809523809,0.17538947324397283,0.782907515314508,-15.0,-9.0
account_check_status age credits_this_bank foreign_worker housing other_debtors personal._status present_emp_since present_res_since purpose savings telephone,0.698809523809524,0.2466853408029876,0.670076726342711,-12.0,-7.0
account_check_status duration_in_month foreign_worker housing job other_debtors other_installment_plans personal._status property,0.677023809523809,0.0199668421585502,0.800593679064082,-9.0,-5.0
account_check_status age installment_as_income_perc job other_debtors people_under_maintenance personal._status present_emp_since present_res_since purpose savings,0.705238095238095,0.2136519846497506,0.817097780223812,-11.0,-6.0
account_check_status credit_amount credits_this_bank duration_in_month housing installment_as_income_perc property sex,0.6775,0.05625217694183209,0.720139930034983,-8.0,-3.0
account_check_status age credit_amount credit_history duration_in_month installment_as_income_perc people_under_maintenance personal._status present_res_since savings sex,0.737738095238095,-0.036146347192858704,0.71195652173913,-11.0,-5.0
